TEST1,12,(-10.0, 16.4, 0.5),16
365,0.2695924,0.2725767,0.268958,0.271447,0.2708006
750,0.2809439,0.09931269,0.2715135,0.08433031,0.2813125
1090,0.2706677,0.098334,0.2696347,0.09834004,0.2696407
1230,0.2696347,0.09294517,0.2696286,0.2710725,0.09325932
TEST2,48,(-10.0, 16.4, 0.5),16
365,0.106822,0.2696226,0.2731749,0.2660038,0.2695501
750,0.09438904,0.2696286,0.08742344,0.2708671,0.2683479
1090,0.2695742,0.2695742,0.2695682,0.2707583,0.09293913
1230,0.274655,0.08945935,0.2696347,0.2695863,0.08977954
TEST3,100,(-10.0, 16.4, 0.5),16
365,0.2783341,0.2608446,0.2696105,0.2695863,0.2695803
750,0.2695863,0.2695863,0.2695924,0.2749026,0.2751745
1090,0.2695863,0.2725767,0.2665959,0.2695622,0.2695803
1230,0.2760324,0.2631342,0.2695803,0.2695622,0.272323
TEST4,200,(-10.0, 16.4, 0.5),16
365,0.2746368,0.2644029,0.2695863,0.2695863,0.2716766
750,0.2696347,0.1057648,0.2696105,0.2737729,0.2654057
1090,0.2695803,0.2695863,0.2695863,0.2695863,0.2695924
1230,0.2695682,0.2696105,0.269544,0.2809439,0.2582287
TEST5,500,(-10.0, 16.4, 0.5),16
365,0.3084258,0.2903925,0.2819951,0.2696044,0.285046
750,0.2733077,0.2658528,0.2696044,0.2695863,0.2695742
1090,0.2695803,0.2697736,0.2831007,0.2695984,0.2728667
1230,0.2695863,0.2695924,0.2710785,0.2680821,0.2695622
TEST6,1000,(-10.0, 16.4, 0.5),16
365,0.3997941,0.4130004,0.4146194,0.3985194,0.3818636
750,0.272903,0.2695863,0.2939267,0.3162492,0.2724076
1090,0.375037,0.5062779,0.3840385,0.3818213,0.5324487
1230,0.2670732,0.2695924,0.270269,0.2688976,0.2695863
TEST7,2000,(-10.0, 16.4, 0.5),16
365,0.6323534,0.6548814,0.6705645,0.64385,0.6356218
750,0.9410208,0.9678985,0.969004,1.009879,0.8316131
1090,2.557959,2.60534,2.591712,2.674489,2.564363
1230,1.891146,1.853853,1.856064,1.844139,1.910991

