TEST1,12,(-10.0, 16.4, 0.5),16
365,0.2695863,0.2704321,0.08112238,0.2725284,0.2666804
750,0.2716947,0.05237794,0.2696286,0.04513444,0.2742562
1090,0.2694111,0.271296,0.08129758,0.2696286,0.08765905
1230,0.2693809,0.04450011,0.2696347,0.04542442,0.2785335
TEST2,48,(-10.0, 16.4, 0.5),16
365,0.27393,0.2608204,0.2763163,0.2659978,0.2667046
750,0.08445717,0.2696467,0.08370805,0.2696226,0.2721539
1090,0.2831309,0.2558545,0.08664411,0.2696347,0.08506734
1230,0.2741717,0.07246522,0.2696347,0.2695561,0.08025244
TEST3,100,(-10.0, 16.4, 0.5),16
365,0.2695561,0.2695984,0.2695742,0.2741475,0.2742019
750,0.265303,0.09304788,0.2696347,0.09887772,0.2696226
1090,0.1034328,0.2714833,0.09159192,0.2696286,0.2695924
1230,0.1073899,0.2742502,0.2649406,0.08541773,0.2696347
TEST4,200,(-10.0, 16.4, 0.5),16
365,0.2696165,0.2748664,0.264276,0.2696105,0.2695561
750,0.2652547,0.2704804,0.2687103,0.2695984,0.2695863
1090,0.2760263,0.09457632,0.2696286,0.09869044,0.2696286
1230,0.2695622,0.08588895,0.2696105,0.2696105,0.09556709
TEST5,500,(-10.0, 16.4, 0.5),16
365,0.2695924,0.2696165,0.2695863,0.269544,0.2696105
750,0.2696165,0.2767029,0.2624757,0.2779958,0.2611829
1090,0.2762438,0.2676954,0.2648802,0.2695803,0.2695682
1230,0.2724439,0.1022669,0.2831671,0.2560478,0.2695742
TEST6,1000,(-10.0, 16.4, 0.5),16
365,0.2695863,0.2695803,0.2695984,0.2695803,0.270849
750,0.2696105,0.2757182,0.2634061,0.2696347,0.2697736
1090,0.2658407,0.2696226,0.2706798,0.2684868,0.2782737
1230,0.2726613,0.2665355,0.2695561,0.2696165,0.2695863
TEST7,2000,(-10.0, 16.4, 0.5),16
365,0.3995827,0.3963989,0.3210279,0.3637337,0.3855488
750,0.349283,0.4222375,0.4441795,0.3493856,0.4428806
1090,0.2995571,0.2822186,0.3823771,0.3034236,0.3069819
1230,0.2976843,0.277875,0.2613098,0.2925372,0.2695924
TEST8,5000,(-10.0, 16.4, 0.5),16
365,3.997216,6.786194,3.367413,2.88269,3.835449
750,2.784356,3.070592,2.739795,2.756488,2.795635
1090,3.054969,2.745976,3.521024,2.862645,2.619417
1230,2.291381,2.08834,2.173685,2.718494,2.205087

