TEST1,12,(-10.0, 16.4, 0.5),100
365,6.482082,6.379456,7.451861,8.071887,7.744637
750,33.33334,33.33334,33.33334,33.33334,33.33334
1090,33.33334,33.33334,33.33334,33.33334,33.33334
1230,33.33334,33.33334,33.33334,33.33334,33.33334

