TEST1,12,(135.0, 138.0, -43.0),4
365,0.06739809,0.0690383,0.06575335,0.06739809,0.06739507
750,0.06739809,0.0674434,0.0673845,0.06736184,0.0673996
1090,0.06584699,0.06802186,0.06676526,0.06740262,0.06760349
1230,0.06740715,0.06876342,0.06699181,0.06665048,0.0671806
TEST2,48,(135.0, 138.0, -43.0),4
365,0.067531,0.06726367,0.06739809,0.06739507,0.06739507
750,0.06738601,0.0673996,0.06833751,0.06731351,0.06653721
1090,0.06736638,0.06739809,0.06752647,0.06726216,0.0673996
1230,0.06624874,0.06984934,0.06494382,0.06988861,0.06489851

